"year","state","state_law","age","married_woman","after","log_wage"
1975,"NJ",1,52,0,0,2.15984
1975,"NJ",1,49,0,0,1.80162
1975,"NJ",1,48,0,0,1.79013
1975,"NJ",1,45,0,0,2.56243
1975,"NJ",1,42,0,0,1.10848
1975,"NJ",1,41,0,0,3.05439
1975,"NJ",1,41,0,0,2.83124
1975,"NJ",1,43,0,0,2.78245
1975,"NJ",1,39,1,0,1.39366
1975,"NJ",1,53,0,0,1.41596
1975,"NJ",1,48,0,0,1.33959
1975,"NJ",1,26,0,0,1.83506
1975,"MA",0,58,0,0,1.75033
1975,"MA",0,54,0,0,1.73709
1975,"MA",0,21,0,0,1.00312
1975,"MA",0,57,0,0,1.51394
1975,"MA",0,52,0,0,2.20709
1975,"MA",0,47,0,0,1.37084
1975,"MA",0,20,0,0,1.23599
1975,"NY",1,52,0,0,0.59765
1975,"NY",1,45,0,0,1.80162
1975,"NY",1,52,0,0,1.96289
1975,"NY",1,46,0,0,1.54673
1975,"NY",1,24,0,0,1.80162
1975,"NY",1,49,0,0,2.42066
1975,"NY",1,45,0,0,2.1583
1975,"NY",1,22,0,0,2.1583
1975,"NY",1,54,0,0,2.20709
1975,"NY",1,34,0,0,1.38611
1975,"NY",1,60,0,0,0.38634
1975,"NY",1,37,0,0,0.00379
1975,"NY",1,42,0,0,0.67461
1975,"NY",1,36,1,0,1.33732
1975,"NY",1,49,0,0,1.80162
1975,"NY",1,46,0,0,1.51926
1975,"NY",1,56,0,0,1.57848
1975,"NY",1,27,1,0,1.64747
1975,"NY",1,48,0,0,1.79359
1975,"NY",1,45,0,0,1.80162
1975,"NY",1,20,0,0,1.80162
1975,"NY",1,65,0,0,2.49477
1975,"NY",1,24,0,0,1.10848
1975,"NY",1,28,0,0,1.46515
1975,"NY",1,59,0,0,1.90698
1975,"NY",1,26,1,0,1.2908
1975,"NY",1,54,0,0,1.93516
1975,"NY",1,24,0,0,1.10848
1975,"NY",1,27,1,0,1.97726
1975,"NY",1,44,0,0,2.17319
1975,"NY",1,58,0,0,2.23341
1975,"NY",1,53,0,0,1.96289
1975,"NY",1,24,0,0,1.69626
1975,"NY",1,53,0,0,1.90171
1975,"NJ",1,23,1,0,1.2908
1975,"NJ",1,60,0,0,1.98395
1975,"NJ",1,42,0,0,1.43056
1975,"NJ",1,32,1,0,1.46475
1975,"NJ",1,36,1,0,1.40413
1975,"NJ",1,30,1,0,1.22181
1975,"NJ",1,50,0,0,3.18792
1975,"NJ",1,23,0,0,1.2908
1975,"NJ",1,48,0,0,3.12338
1975,"NJ",1,27,1,0,1.94681
1975,"NJ",1,61,0,0,2.1593
1975,"NJ",1,60,0,0,2.50819
1975,"NJ",1,51,0,0,1.80162
1975,"NJ",1,45,0,0,1.71201
1975,"NJ",1,41,0,0,1.80162
1975,"NJ",1,48,0,0,2.25588
1975,"NJ",1,46,0,0,1.33162
1975,"NJ",1,41,0,0,3.03377
1975,"NJ",1,44,0,0,2.20709
1975,"NJ",1,27,1,0,1.56449
1975,"NY",1,48,0,0,2.01674
1975,"NY",1,49,0,0,1.87394
1975,"NY",1,24,1,0,1.98395
1975,"NY",1,23,0,0,1.37084
1975,"NY",1,51,0,0,2.49477
1975,"NY",1,57,0,0,1.44495
1975,"NY",1,57,0,0,1.67379
1975,"NY",1,52,0,0,1.88864
1975,"NY",1,44,0,0,1.71824
1975,"NY",1,33,0,0,2.236
1975,"NY",1,45,0,0,1.39616
1975,"NY",1,24,0,0,1.24824
1975,"NY",1,38,1,0,1.51394
1975,"NY",1,34,1,0,1.57848
1975,"NY",1,43,0,0,1.94139
1975,"NY",1,52,0,0,1.39616
1975,"NY",1,44,0,0,1.79962
1975,"NY",1,38,1,0,1.32819
1975,"NY",1,56,0,0,2.71791
1975,"NY",1,52,0,0,1.65852
1975,"NY",1,30,1,0,1.44495
1975,"NY",1,28,1,0,2.38941
1975,"NY",1,62,0,0,2.20709
1975,"NY",1,58,0,0,2.28898
1975,"NY",1,30,1,0,2.49477
1975,"NY",1,43,0,0,1.85989
1975,"NY",1,41,0,0,2.07492
1975,"NY",1,39,1,0,1.66809
1975,"NY",1,46,0,0,1.89693
1975,"NY",1,51,0,0,1.51394
1975,"NY",1,58,0,0,1.93265
1975,"NY",1,55,0,0,1.69626
1975,"NY",1,26,1,0,1.69626
1975,"NY",1,24,1,0,1.82979
1975,"NY",1,33,1,0,1.51394
1975,"NY",1,41,0,0,2.27163
1975,"NY",1,57,0,0,1.2908
1975,"NY",1,52,0,0,1.80162
1975,"NY",1,60,0,0,1.53244
1975,"NY",1,22,1,0,1.51394
1975,"NY",1,54,0,0,2.59462
1975,"NY",1,47,0,0,2.36124
1975,"NY",1,45,0,0,1.60561
1975,"NY",1,45,0,0,2.20709
1975,"NY",1,40,0,0,2.20709
1975,"NY",1,59,0,0,2.08931
1975,"NY",1,42,0,0,1.98395
1975,"NY",1,38,1,0,1.80162
1975,"NY",1,44,0,0,2.31245
1975,"NY",1,41,0,0,2.67709
1975,"NY",1,35,1,0,1.86928
1975,"NY",1,48,0,0,1.81553
1975,"NY",1,44,0,0,1.35534
1975,"NY",1,56,0,0,2.36124
1975,"NY",1,52,0,0,1.75033
1975,"NY",1,60,0,0,1.6391
1975,"NY",1,49,0,0,2.3726
1975,"NY",1,47,0,0,1.44495
1975,"NY",1,22,0,0,1.39366
1975,"NY",1,49,0,0,2.65604
1975,"NY",1,42,0,0,2.15302
1975,"NY",1,59,0,0,2.71791
1975,"NY",1,33,1,0,2.4681
1975,"NY",1,44,0,0,1.98395
1975,"NY",1,59,0,0,1.00312
1975,"NY",1,63,0,0,1.83118
1975,"NY",1,62,0,0,1.85041
1975,"NY",1,56,0,0,1.91941
1975,"NY",1,54,0,0,1.24998
1975,"NY",1,61,0,0,1.61046
1975,"NY",1,43,0,0,1.57848
1975,"NY",1,45,0,0,1.98395
1975,"NY",1,56,0,0,1.10848
1975,"NY",1,47,0,0,1.90698
1975,"NY",1,45,0,0,1.58471
1975,"NY",1,42,0,0,3.29228
1975,"NY",1,48,0,0,1.99945
1975,"NY",1,37,1,0,2.68893
1975,"NJ",1,54,0,0,1.10848
1975,"NJ",1,51,0,0,1.10848
1975,"NJ",1,58,0,0,1.94139
1975,"NJ",1,33,0,0,1.20379
1975,"NJ",1,35,0,0,1.85989
1975,"NJ",1,52,0,0,1.80162
1975,"NJ",1,52,0,0,1.10848
1975,"NJ",1,62,0,0,1.69626
1975,"NJ",1,56,0,0,1.57848
1975,"NJ",1,28,1,0,2.12732
1975,"NJ",1,49,0,0,1.2908
1975,"NJ",1,43,0,0,1.10848
1975,"NJ",1,41,0,0,0.94596
1975,"NJ",1,46,0,0,1.84245
1975,"NJ",1,47,0,0,1.51394
1975,"NJ",1,25,1,0,1.9047
1975,"NJ",1,26,1,0,1.51394
1975,"NJ",1,47,0,0,1.89693
1975,"NJ",1,41,0,0,1.62727
1975,"NJ",1,42,0,0,1.85989
1975,"NJ",1,45,0,0,2.20709
1975,"NJ",1,45,0,0,2.58178
1975,"NJ",1,54,0,0,1.3785
1975,"NJ",1,55,0,0,1.10848
1975,"NJ",1,64,0,0,1.2908
1975,"NJ",1,50,0,0,2.27163
1975,"NJ",1,42,0,0,1.69626
1975,"NJ",1,34,1,0,1.80162
1975,"NJ",1,39,0,0,1.32359
1975,"NJ",1,46,0,0,1.91495
1975,"NJ",1,49,0,0,1.17426
1975,"NJ",1,65,0,0,1.93516
1975,"NJ",1,61,0,0,1.91048
1975,"NJ",1,58,0,0,2.45655
1975,"NJ",1,24,0,0,1.91941
1975,"NJ",1,51,0,0,1.93265
1975,"NJ",1,46,0,0,1.93265
1975,"NJ",1,52,0,0,2.76556
1975,"NJ",1,50,0,0,1.12828
1975,"NJ",1,45,0,0,2.67709
1975,"NJ",1,24,1,0,1.37084
1975,"NJ",1,46,0,0,2.44348
1975,"NJ",1,47,0,0,1.18544
1975,"NJ",1,61,0,0,2.07492
1975,"NJ",1,54,0,0,1.86258
1975,"NJ",1,45,0,0,2.45395
1975,"NJ",1,39,1,0,2.3215
1975,"NJ",1,51,0,0,1.38611
1975,"NJ",1,35,1,0,1.16675
1975,"NJ",1,36,1,0,1.43056
1975,"NY",1,45,0,0,1.1477
1975,"NY",1,56,0,0,1.2908
1975,"NY",1,52,0,0,1.07949
1975,"NY",1,52,0,0,2.02477
1975,"NY",1,45,0,0,0.93412
1975,"NY",1,52,0,0,1.89693
1975,"NY",1,58,0,0,1.10848
1975,"NY",1,49,0,0,2.20709
1975,"CT",0,50,0,0,2.30717
1975,"MA",0,37,0,0,1.7624
1975,"MA",0,58,0,0,1.0466
1975,"NY",1,20,1,0,1.0251
1975,"NY",1,59,0,0,1.58347
1975,"NY",1,30,1,0,1.47312
1975,"NY",1,24,0,0,1.20379
1975,"NJ",1,24,0,0,1.67379
1975,"NJ",1,61,0,0,1.20379
1975,"NY",1,54,0,0,1.46022
1975,"NY",1,50,0,0,2.01674
1975,"NY",1,48,0,0,1.53592
1975,"CT",0,35,1,0,1.6391
1975,"CT",0,46,0,0,1.66695
1975,"MA",0,22,1,0,1.2908
1975,"MA",0,62,0,0,1.00312
1975,"NY",1,57,0,0,1.32359
1975,"NY",1,39,0,0,1.51394
1975,"NJ",1,52,0,0,1.05718
1975,"NJ",1,60,0,0,1.2569
1975,"NJ",1,23,0,0,1.6193
1975,"CT",0,62,0,0,1.64747
1975,"CT",0,30,0,0,1.54026
1975,"NY",1,56,0,0,1.77938
1975,"NY",1,54,0,0,1.35534
1975,"NY",1,57,0,0,1.0251
1975,"NY",1,45,0,0,1.66923
1975,"NY",1,48,0,0,1.2908
1975,"NY",1,48,0,0,1.37084
1975,"NY",1,42,0,0,1.91941
1975,"NY",1,50,0,0,1.68509
1975,"NY",1,32,1,0,1.37084
1975,"NY",1,45,0,0,0.93412
1975,"NY",1,37,1,0,1.66267
1975,"OH",0,45,0,0,1.7608
1975,"OH",0,27,0,0,1.69626
1975,"OH",0,64,0,0,1.46475
1975,"OH",0,42,0,0,0.91003
1975,"OH",0,24,0,0,1.80162
1975,"OH",0,47,0,0,1.50052
1975,"OH",0,41,0,0,2.41681
1975,"OH",0,51,0,0,1.10848
1975,"OH",0,43,0,0,1.69626
1975,"OH",0,43,0,0,1.05718
1975,"OH",0,49,0,0,1.06765
1975,"OH",0,61,0,0,2.23119
1975,"OH",0,55,0,0,1.31712
1975,"OH",0,28,1,0,1.93516
1975,"OH",0,24,1,0,1.31386
1975,"OH",0,43,0,0,1.57848
1975,"OH",0,45,0,0,1.80162
1975,"OH",0,63,0,0,1.2908
1975,"OH",0,56,0,0,1.89693
1975,"OH",0,52,0,0,1.93265
1975,"OH",0,46,0,0,1.51394
1975,"OH",0,51,0,0,2.75714
1975,"OH",0,45,0,0,1.87858
1975,"OH",0,40,1,0,1.10848
1975,"OH",0,50,0,0,2.28405
1975,"OH",0,30,0,0,1.40115
1975,"OH",0,22,0,0,1.2569
1975,"OH",0,53,0,0,2.27163
1975,"OH",0,51,0,0,1.51394
1975,"OH",0,28,1,0,1.35534
1975,"OH",0,54,0,0,4.32735
1975,"OH",0,27,1,0,1.6391
1975,"OH",0,30,1,0,1.51394
1975,"OH",0,59,0,0,1.57848
1975,"IL",1,49,0,0,1.75033
1975,"IL",1,40,0,0,1.85177
1975,"IL",1,26,0,0,1.57848
1975,"IL",1,56,0,0,1.54026
1975,"IL",1,26,0,0,1.6391
1975,"IL",1,22,0,0,1.87858
1975,"IL",1,35,1,0,2.34685
1975,"IL",1,49,0,0,1.80162
1975,"IL",1,49,0,0,1.20379
1975,"IL",1,28,0,0,2.06399
1975,"IL",1,50,0,0,1.75033
1975,"IL",1,58,0,0,1.85041
1975,"IL",1,54,0,0,1.93265
1975,"IL",1,56,0,0,1.57848
1975,"IL",1,22,0,0,1.2908
1975,"IL",1,62,0,0,1.85041
1975,"IL",1,43,0,0,1.95863
1975,"IL",1,42,0,0,1.8878
1975,"IL",1,56,0,0,2.38941
1975,"IL",1,43,0,0,1.57848
1975,"IL",1,55,0,0,1.99268
1975,"IL",1,52,0,0,2.71524
1975,"IL",1,62,0,0,2.45914
1975,"IL",1,51,0,0,1.66809
1975,"IL",1,47,0,0,1.51394
1975,"IL",1,50,0,0,1.80162
1975,"IL",1,41,0,0,1.47312
1975,"IL",1,27,1,0,1.10848
1975,"IL",1,32,0,0,1.51394
1975,"IL",1,50,0,0,1.67379
1975,"IL",1,49,0,0,1.73975
1975,"IL",1,29,1,0,1.30733
1975,"IL",1,39,0,0,2.20709
1975,"IL",1,53,0,0,1.49238
1975,"IL",1,64,0,0,0.50234
1975,"IL",1,43,0,0,1.77345
1975,"IL",1,20,0,0,2.09429
1975,"IL",1,20,1,0,1.05441
1975,"IL",1,24,0,0,2.1565
1975,"IL",1,21,1,0,1.18544
1975,"IL",1,20,1,0,1.06765
1975,"IL",1,55,0,0,1.66809
1975,"IL",1,59,0,0,1.44495
1975,"IL",1,55,0,0,1.51394
1975,"IL",1,51,0,0,2.20005
1975,"IL",1,40,1,0,1.22181
1975,"IL",1,54,0,0,2.41253
1975,"IL",1,27,1,0,1.75033
1975,"IL",1,54,0,0,1.68509
1975,"IN",0,55,0,0,3.15323
1975,"IN",0,34,0,0,2.07191
1975,"IN",0,50,0,0,1.57848
1975,"IN",0,29,0,0,1.69181
1975,"IN",0,38,0,0,1.98395
1975,"IN",0,35,1,0,1.33322
1975,"IN",0,34,1,0,0.88533
1975,"IN",0,57,0,0,0.81123
1975,"IN",0,57,0,0,1.00312
1975,"IN",0,45,0,0,1.80362
1975,"IN",0,43,0,0,1.32359
1975,"IN",0,62,0,0,1.57848
1975,"IN",0,47,0,0,2.02477
1975,"IN",0,46,0,0,2.18006
1975,"IN",0,43,0,0,1.54026
1975,"IN",0,20,0,0,1.33162
1975,"OH",0,56,0,0,1.94312
1975,"OH",0,20,0,0,1.44495
1975,"OH",0,61,0,0,1.94472
1975,"OH",0,25,0,0,1.96883
1975,"OH",0,49,0,0,2.08931
1975,"OH",0,49,0,0,0.88533
1975,"OH",0,54,0,0,2.1381
1975,"OH",0,44,0,0,2.1593
1975,"OH",0,44,0,0,2.22296
1975,"OH",0,42,0,0,1.69626
1975,"OH",0,28,1,0,1.42213
1975,"OH",0,23,1,0,1.80162
1975,"OH",0,30,0,0,0.93412
1975,"OH",0,49,0,0,1.8878
1975,"OH",0,23,1,0,0.63847
1975,"OH",0,42,0,0,2.41356
1975,"OH",0,45,0,0,1.57848
1975,"OH",0,20,0,0,0.93412
1975,"OH",0,33,1,0,0.19219
1975,"OH",0,49,0,0,0.70301
1975,"OH",0,20,0,0,1.85041
1975,"OH",0,48,0,0,1.20379
1975,"OH",0,48,0,0,1.57848
1975,"OH",0,45,0,0,1.8175
1975,"OH",0,61,0,0,1.02147
1975,"OH",0,54,0,0,1.60561
1975,"OH",0,57,0,0,1.75033
1975,"OH",0,20,0,0,0.52069
1975,"OH",0,41,0,0,2.2941
1975,"OH",0,59,0,0,1.75033
1975,"OH",0,50,0,0,1.06592
1975,"OH",0,41,0,0,0.19219
1975,"OH",0,37,1,0,0.93412
1975,"OH",0,31,1,0,1.0251
1975,"OH",0,23,0,0,1.33162
1975,"OH",0,52,0,0,2.61255
1975,"OH",0,50,0,0,0.88533
1975,"OH",0,54,0,0,2.27163
1975,"OH",0,28,1,0,1.45913
1975,"OH",0,48,0,0,2.71791
1975,"OH",0,28,1,0,1.95577
1975,"OH",0,55,0,0,2.20709
1975,"OH",0,50,0,0,2.31245
1975,"OH",0,44,0,0,1.68509
1975,"OH",0,41,0,0,1.2395
1975,"OH",0,45,0,0,2.00375
1975,"OH",0,37,1,0,1.33959
1975,"OH",0,39,1,0,1.87858
1975,"OH",0,51,0,0,2.58553
1975,"OH",0,25,0,0,0.93412
1975,"OH",0,29,1,0,1.31549
1975,"OH",0,62,0,0,2.27537
1975,"OH",0,61,0,0,1.32359
1975,"OH",0,41,0,0,1.72905
1975,"OH",0,27,1,0,0.88533
1975,"OH",0,48,0,0,1.33162
1975,"OH",0,54,0,0,1.51394
1975,"OH",0,31,1,0,0.88533
1975,"OH",0,33,1,0,1.8466
1975,"IN",0,44,0,0,2.07606
1975,"IN",0,35,1,0,1.57347
1975,"IN",0,62,0,0,1.45631
1975,"IN",0,45,0,0,1.56843
1975,"IN",0,42,0,0,2.22088
1975,"IN",0,59,0,0,1.37084
1975,"IN",0,26,1,0,1.41596
1975,"IN",0,62,0,0,1.2395
1975,"IN",0,57,0,0,1.84608
1975,"IN",0,22,1,0,1.54026
1975,"IL",1,46,0,0,2.59008
1975,"IL",1,38,1,0,2.33877
1975,"IL",1,50,0,0,1.16675
1975,"IL",1,36,1,0,1.98395
1975,"IL",1,26,1,0,1.47441
1975,"IL",1,42,0,0,1.80162
1975,"OH",0,29,1,0,1.20379
1975,"OH",0,24,1,0,1.06765
1975,"OH",0,61,0,0,1.37084
1975,"OH",0,28,0,0,1.89693
1975,"OH",0,37,1,0,1.20379
1975,"OH",0,36,1,0,1.10848
1975,"OH",0,48,0,0,2.73593
1975,"OH",0,41,0,0,2.30542
1975,"OH",0,26,1,0,1.94139
1975,"OH",0,44,0,0,1.92384
1975,"OH",0,38,1,0,1.80162
1975,"OH",0,46,0,0,0.93412
1975,"OH",0,49,0,0,1.6193
1975,"OH",0,48,0,0,1.10848
1975,"OH",0,43,0,0,1.34907
1975,"OH",0,25,0,0,2.48573
1975,"OH",0,58,0,0,1.7608
1975,"OH",0,45,0,0,1.51394
1975,"OH",0,53,0,0,1.10848
1975,"OH",0,21,0,0,1.12828
1975,"OH",0,63,0,0,0.88533
1975,"OH",0,23,0,0,1.71607
1975,"OH",0,24,0,0,1.68284
1975,"OH",0,50,0,0,1.89693
1975,"OH",0,38,1,0,1.44495
1975,"OH",0,20,1,0,0.93412
1975,"OH",0,48,0,0,1.29744
1975,"OH",0,47,0,0,2.10911
1975,"OH",0,50,0,0,2.11935
1975,"OH",0,47,0,0,1.80162
1975,"OH",0,60,0,0,1.80162
1975,"OH",0,50,0,0,1.19549
1975,"OH",0,46,0,0,1.94139
1975,"OH",0,43,0,0,0.72281
1975,"OH",0,51,0,0,1.52719
1975,"IN",0,46,0,0,1.98395
1975,"IN",0,46,0,0,1.0251
1975,"IN",0,29,0,0,1.10848
1975,"IN",0,46,0,0,1.57278
1975,"IN",0,49,0,0,1.38003
1975,"IN",0,59,0,0,1.6391
1975,"IN",0,51,0,0,2.42756
1975,"IL",1,30,1,0,1.7608
1975,"IL",1,25,1,0,1.66236
1975,"IL",1,43,0,0,1.69626
1975,"IL",1,39,1,0,1.0251
1975,"IL",1,42,0,0,0.93412
1975,"IN",0,33,1,0,1.10848
1975,"IN",0,46,0,0,1.51394
1975,"IN",0,36,1,0,1.20379
1975,"IN",0,45,0,0,1.80162
1975,"IN",0,21,0,0,2.49477
1975,"IL",1,54,0,0,2.07926
1975,"IL",1,58,0,0,1.57848
1975,"IL",1,53,0,0,1.64747
1975,"IL",1,24,0,0,1.01317
1975,"IL",1,50,0,0,1.89693
1975,"IL",1,37,1,0,0.96538
1975,"OH",0,52,0,0,1.46195
1975,"OH",0,50,0,0,1.5166
1975,"OH",0,53,0,0,1.6193
1975,"IL",1,62,0,0,2.95153
1975,"IL",1,62,0,0,1.75872
1975,"IL",1,36,1,0,1.57848
1975,"IL",1,38,1,0,0.70301
1975,"IL",1,26,1,0,2.67709
1975,"IL",1,43,0,0,1.60317
1975,"IL",1,63,0,0,1.2908
1975,"IL",1,47,0,0,2.53207
1975,"IL",1,40,1,0,1.2908
1975,"IL",1,56,0,0,2.08931
1975,"IL",1,52,0,0,1.35534
1975,"IL",1,24,1,0,1.44495
1975,"IL",1,49,0,0,1.71824
1975,"IL",1,53,0,0,2.31145
1975,"IL",1,48,0,0,2.49477
1975,"IL",1,53,0,0,1.80162
1975,"IL",1,54,0,0,1.75033
1975,"IL",1,53,0,0,1.66236
1975,"IL",1,63,0,0,1.73548
1975,"IL",1,41,0,0,3.05439
1975,"IL",1,57,0,0,1.80162
1975,"IL",1,54,0,0,1.85989
1975,"IL",1,30,0,0,1.99719
1975,"IL",1,57,0,0,1.21384
1975,"IL",1,51,0,0,1.61529
1975,"IL",1,47,0,0,1.80162
1975,"IL",1,48,0,0,2.75494
1975,"IL",1,21,0,0,1.37084
1975,"IL",1,61,0,0,1.33959
1975,"IL",1,43,0,0,2.49477
1975,"IL",1,39,1,0,1.55316
1975,"IL",1,54,0,0,1.6213
1975,"IL",1,28,0,0,1.48691
1975,"IL",1,23,0,0,1.48317
1975,"IL",1,59,0,0,2.71791
1975,"IL",1,58,0,0,1.87858
1975,"IL",1,58,0,0,2.49477
1975,"IL",1,32,1,0,1.2395
1975,"IL",1,57,0,0,2.00047
1975,"IL",1,45,0,0,2.45655
1975,"IL",1,45,0,0,2.25588
1975,"IL",1,42,0,0,1.80162
1975,"IL",1,32,1,0,1.39616
1975,"IL",1,38,1,0,0.88533
1975,"IL",1,56,0,0,1.2908
1975,"IL",1,55,0,0,2.28713
1975,"IL",1,47,0,0,1.90984
1975,"IL",1,23,1,0,1.38177
1975,"IL",1,47,0,0,2.36124
1975,"IL",1,43,0,0,1.37084
1975,"IL",1,41,0,0,1.75033
1975,"IN",0,28,0,0,2.17892
1975,"IN",0,27,0,0,1.56409
1975,"IN",0,47,0,0,2.57865
1975,"IN",0,44,0,0,1.00312
1975,"IN",0,23,1,0,1.2908
1975,"IN",0,43,0,0,1.10848
1975,"IN",0,44,0,0,2.44348
1975,"IN",0,47,0,0,2.27163
1975,"IN",0,46,0,0,1.2908
1975,"IN",0,22,0,0,1.57848
1975,"IL",1,61,0,0,1.6193
1975,"IL",1,60,0,0,1.72474
1975,"IL",1,47,0,0,1.84084
1975,"IN",0,47,0,0,2.16627
1975,"OH",0,43,0,0,1.39616
1975,"OH",0,37,1,0,1.15536
1975,"OH",0,62,0,0,0.82079
1975,"IN",0,57,0,0,1.54026
1975,"IN",0,24,0,0,1.51394
1975,"IN",0,48,0,0,1.81157
1975,"IN",0,47,0,0,1.2395
1975,"IN",0,25,1,0,0.99194
1975,"IN",0,62,0,0,1.4189
1975,"IL",1,44,0,0,2.06091
1975,"IL",1,56,0,0,1.7608
1975,"IL",1,29,0,0,1.00312
1975,"IL",1,58,0,0,1.22181
1975,"IL",1,65,0,0,1.10848
1975,"IL",1,28,1,0,1.10848
1975,"IL",1,65,0,0,1.89693
1975,"IL",1,25,0,0,2.02477
1975,"IL",1,21,0,0,1.98395
1975,"IN",0,56,0,0,2.20709
1975,"IN",0,57,0,0,2.03524
1975,"IN",0,30,1,0,1.80162
1975,"IN",0,46,0,0,1.52719
1975,"IN",0,49,0,0,1.67379
1975,"IL",1,62,0,0,1.66809
1975,"IL",1,26,1,0,1.0251
1975,"IL",1,56,0,0,1.53882
1975,"IN",0,62,0,0,0.59765
1975,"IN",0,46,0,0,1.37084
1975,"IN",0,36,1,0,0.93412
1975,"IL",1,33,1,0,0.82346
1975,"OH",0,43,0,0,1.04964
1975,"OH",0,42,0,0,0.66219
1975,"OH",0,46,0,0,1.43538
1975,"OH",0,42,0,0,1.00312
1975,"OH",0,28,1,0,0.88533
1975,"OH",0,26,1,0,0.83404
1975,"OH",0,50,0,0,1.72905
1975,"OH",0,56,0,0,1.6391
1975,"OH",0,21,1,0,1.1477
1975,"IL",1,52,0,0,0.79377
1975,"IL",1,61,0,0,1.71824
1975,"IL",1,28,0,0,1.72258
1975,"IL",1,47,0,0,1.1477
1975,"IL",1,52,0,0,1.57848
1975,"IL",1,47,0,0,1.48691
1975,"IL",1,23,1,0,1.04234
1975,"IN",0,36,1,0,1.36467
1975,"IN",0,48,0,0,2.44348
1975,"IN",0,42,0,0,1.41863
1975,"IN",0,48,0,0,2.12008
1975,"OH",0,44,0,0,2.3024
1975,"IL",1,24,1,0,1.36467
1975,"IL",1,44,0,0,2.06399
1975,"IL",1,44,0,0,1.06765
1975,"IL",1,28,1,0,1.766
1975,"IL",1,20,0,0,1.37084
1975,"IL",1,36,1,0,0.88533
1975,"IL",1,51,0,0,0.88533
1975,"OH",0,27,0,0,1.63321
1975,"OH",0,28,0,0,1.6193
1975,"IL",1,24,1,0,1.66809
1975,"IL",1,58,0,0,1.0466
1975,"NC",0,25,0,0,1.80162
1975,"NC",0,23,1,0,0.93412
1975,"NC",0,36,0,0,2.02477
1975,"NC",0,27,0,0,2.01269
1975,"NC",0,21,1,0,0.98064
1975,"NC",0,65,0,0,2.31245
1975,"NC",0,50,0,0,1.74851
1975,"NC",0,50,0,0,1.5909
1975,"NC",0,60,0,0,1.2908
1975,"NC",0,26,1,0,0.88533
1975,"NC",0,47,0,0,1.20379
1975,"NC",0,26,1,0,1.51394
1975,"NC",0,23,1,0,1.84084
1975,"NC",0,27,1,0,1.5909
1975,"NC",0,23,1,0,1.70731
1975,"NC",0,44,0,0,2.54884
1975,"NC",0,23,1,0,1.52719
1975,"NC",0,52,0,0,1.33162
1975,"NC",0,22,0,0,1.2908
1975,"NC",0,54,0,0,1.92946
1975,"NC",0,62,0,0,0.70301
1975,"NC",0,43,0,0,0.59765
1975,"NC",0,45,0,0,1.10848
1975,"NC",0,45,0,0,1.2395
1975,"NC",0,49,0,0,1.90698
1975,"NC",0,46,0,0,1.86616
1975,"NC",0,20,0,0,0.59765
1975,"NC",0,46,0,0,1.10848
1975,"NC",0,53,0,0,1.57848
1975,"NC",0,42,0,0,0.73118
1975,"NC",0,49,0,0,1.89693
1975,"NC",0,53,0,0,2.00456
1975,"NC",0,52,0,0,0.94142
1975,"NC",0,20,0,0,1.09235
1975,"NC",0,45,0,0,1.12828
1975,"NC",0,62,0,0,1.41596
1975,"NC",0,55,0,0,1.33959
1975,"NC",0,60,0,0,0.93412
1975,"NC",0,46,0,0,1.51394
1975,"NC",0,42,0,0,1.7608
1975,"NC",0,45,0,0,2.09429
1975,"NC",0,46,0,0,1.1477
1975,"NC",0,28,1,0,1.80162
1975,"NC",0,33,1,0,1.12828
1975,"NC",0,42,0,0,1.90598
1975,"NC",0,42,0,0,2.27163
1975,"NC",0,51,0,0,1.80162
1975,"NC",0,65,0,0,0.88533
1975,"NC",0,59,0,0,1.57848
1975,"NC",0,59,0,0,1.00312
1975,"NC",0,31,1,0,1.92679
1975,"NC",0,46,0,0,1.2395
1975,"NC",0,35,1,0,1.00312
1975,"NC",0,47,0,0,0.79002
1975,"NC",0,65,0,0,0.41533
1975,"NC",0,32,1,0,1.33641
1975,"NC",0,40,1,0,1.02074
1975,"NC",0,25,1,0,1.08827
1975,"NC",0,20,1,0,0.93412
1975,"NC",0,23,0,0,1.2908
1975,"NC",0,53,0,0,1.0251
1975,"NC",0,32,1,0,1.10848
1975,"NC",0,34,0,0,1.54673
1975,"NC",0,42,0,0,1.80162
1975,"NC",0,45,0,0,1.12828
1975,"NC",0,59,0,0,0.37451
1975,"NC",0,27,0,0,1.2395
1975,"NC",0,22,0,0,1.33959
1975,"NC",0,45,0,0,0.51064
1975,"NC",0,23,0,0,1.73335
1975,"NC",0,56,0,0,1.45207
1975,"NC",0,51,0,0,1.0466
1975,"NC",0,42,0,0,0.93412
1975,"NC",0,54,0,0,1.1477
1975,"NC",0,64,0,0,1.10848
1975,"NC",0,63,0,0,0.70301
1975,"NC",0,47,0,0,1.2908
1977,"NY",1,53,0,1,2.43637
1977,"NY",1,21,0,1,1.57724
1977,"NY",1,47,0,1,0.98946
1977,"NY",1,41,0,1,1.98271
1977,"NY",1,42,0,1,1.12048
1977,"NY",1,32,0,1,0.8353
1977,"NY",1,58,0,1,0.64461
1977,"NY",1,46,0,1,1.86492
1977,"NY",1,24,0,1,0.98946
1977,"NY",1,20,1,1,1.32593
1977,"NY",1,51,0,1,2.60333
1977,"NY",1,51,0,1,0.90607
