geo,country,year,pop_avg
MK,North Macedonia,1980,1891319
MK,North Macedonia,1981,1916713
MK,North Macedonia,1982,1941914
MK,North Macedonia,1983,1967556
MK,North Macedonia,1984,1992424
MK,North Macedonia,1985,2016942
MK,North Macedonia,1986,2041064
MK,North Macedonia,1987,2065005
MK,North Macedonia,1988,2088651
MK,North Macedonia,1989,1986678
MK,North Macedonia,1990,1881991
MK,North Macedonia,1991,1899907
MK,North Macedonia,1992,1984971
MK,North Macedonia,1993,1998871
MK,North Macedonia,1994,1947003
MK,North Macedonia,1995,1964476
MK,North Macedonia,1996,1981543
MK,North Macedonia,1997,1996869
MK,North Macedonia,1998,2007523
MK,North Macedonia,1999,2017142
MK,North Macedonia,2000,2026345
MK,North Macedonia,2001,2034882
MK,North Macedonia,2002,2031153
MK,North Macedonia,2003,2026773
MK,North Macedonia,2004,2032544
MK,North Macedonia,2005,2036855
MK,North Macedonia,2006,2040228
MK,North Macedonia,2007,2043559
MK,North Macedonia,2008,2046898
MK,North Macedonia,2009,2050671
MK,North Macedonia,2010,2055003
MK,North Macedonia,2011,2058539
MK,North Macedonia,2012,2061044
MK,North Macedonia,2013,2064032
MK,North Macedonia,2014,2067471
MK,North Macedonia,2015,2070225
MK,North Macedonia,2016,2072490
MK,North Macedonia,2017,2074502
MK,North Macedonia,2018,2076217
MK,North Macedonia,2019,2076694
MK,North Macedonia,2020,2072532
MK,North Macedonia,2021,1952961
MK,North Macedonia,2022,1833534
MK,North Macedonia,2023,1828101
MK,North Macedonia,2024,1824430
MT,Malta,1960,326550
MT,Malta,1961,325250
MT,Malta,1962,323900
MT,Malta,1963,322550
MT,Malta,1964,321250
MT,Malta,1965,318800
MT,Malta,1966,315200
MT,Malta,1967,311550
MT,Malta,1968,307900
MT,Malta,1969,304300
MT,Malta,1970,302650
MT,Malta,1971,302700
MT,Malta,1972,302450
MT,Malta,1973,302200
MT,Malta,1974,301996
MT,Malta,1975,304222
MT,Malta,1976,305774
MT,Malta,1977,306970
MT,Malta,1978,310182
MT,Malta,1979,313342
MT,Malta,1980,316645
MT,Malta,1981,318982
MT,Malta,1982,325898
MT,Malta,1983,330524
MT,Malta,1984,330593
MT,Malta,1985,336452
MT,Malta,1986,342121
MT,Malta,1987,344485
MT,Malta,1988,347325
MT,Malta,1989,350722
MT,Malta,1990,354170
MT,Malta,1991,363845
MT,Malta,1992,367618
MT,Malta,1993,371308
MT,Malta,1994,374797
MT,Malta,1995,377419
MT,Malta,1996,379905
MT,Malta,1997,382791
MT,Malta,1998,385287
MT,Malta,1999,387578
MT,Malta,2000,390087
MT,Malta,2001,393028
MT,Malta,2002,395969
MT,Malta,2003,398582
MT,Malta,2004,401268
MT,Malta,2005,403834
MT,Malta,2006,405308
MT,Malta,2007,406724
MT,Malta,2008,409379
MT,Malta,2009,412477
MT,Malta,2010,414508
MT,Malta,2011,416268
MT,Malta,2012,420028
MT,Malta,2013,424810
MT,Malta,2014,433481
MT,Malta,2015,444220
MT,Malta,2016,454505
MT,Malta,2017,467106
MT,Malta,2018,483903
MT,Malta,2019,503912
MT,Malta,2020,515490
MT,Malta,2021,518150
MT,Malta,2022,531113
MT,Malta,2023,552747
MT,Malta,2024,568847
NL,Netherlands,1960,11486631
NL,Netherlands,1961,11638712
NL,Netherlands,1962,11805689
NL,Netherlands,1963,11965966
NL,Netherlands,1964,12127120
NL,Netherlands,1965,12294732
NL,Netherlands,1966,12456251
NL,Netherlands,1967,12598201
NL,Netherlands,1968,12729721
NL,Netherlands,1969,12877984
NL,Netherlands,1970,13038526
NL,Netherlands,1971,13194497
NL,Netherlands,1972,13328593
NL,Netherlands,1973,13439322
NL,Netherlands,1974,13545056
NL,Netherlands,1975,13666335
NL,Netherlands,1976,13774037
NL,Netherlands,1977,13856185
NL,Netherlands,1978,13941700
NL,Netherlands,1979,14038270
NL,Netherlands,1980,14149800
NL,Netherlands,1981,14247208
NL,Netherlands,1982,14312690
NL,Netherlands,1983,14367070
NL,Netherlands,1984,14424211
NL,Netherlands,1985,14491632
NL,Netherlands,1986,14572278
NL,Netherlands,1987,14665037
NL,Netherlands,1988,14760094
NL,Netherlands,1989,14848907
NL,Netherlands,1990,14951510
NL,Netherlands,1991,15069798
NL,Netherlands,1992,15184166
NL,Netherlands,1993,15290368
NL,Netherlands,1994,15382838
NL,Netherlands,1995,15459006
NL,Netherlands,1996,15530498
NL,Netherlands,1997,15610650
NL,Netherlands,1998,15707209
NL,Netherlands,1999,15812088
NL,Netherlands,2000,15925513
NL,Netherlands,2001,16046180
NL,Netherlands,2002,16148929
NL,Netherlands,2003,16225302
NL,Netherlands,2004,16281779
NL,Netherlands,2005,16319868
NL,Netherlands,2006,16346101
NL,Netherlands,2007,16381696
NL,Netherlands,2008,16445593
NL,Netherlands,2009,16530388
NL,Netherlands,2010,16615394
NL,Netherlands,2011,16693074
NL,Netherlands,2012,16754962
NL,Netherlands,2013,16804432
NL,Netherlands,2014,16865008
NL,Netherlands,2015,16939923
NL,Netherlands,2016,17030314
NL,Netherlands,2017,17131296
NL,Netherlands,2018,17231624
NL,Netherlands,2019,17344874
NL,Netherlands,2020,17441500
NL,Netherlands,2021,17533044
NL,Netherlands,2022,17700982
NL,Netherlands,2023,17877117
NL,Netherlands,2024,17993485
NO,Norway,1960,3581239
NO,Norway,1961,3609800
NO,Norway,1962,3638918
NO,Norway,1963,3666537
NO,Norway,1964,3694339
NO,Norway,1965,3723168
NO,Norway,1966,3753012
NO,Norway,1967,3784539
NO,Norway,1968,3816486
NO,Norway,1969,3847707
NO,Norway,1970,3875763
NO,Norway,1971,3903039
NO,Norway,1972,3933004
NO,Norway,1973,3960612
NO,Norway,1974,3985258
NO,Norway,1975,4007313
NO,Norway,1976,4026152
NO,Norway,1977,4043205
NO,Norway,1978,4058671
NO,Norway,1979,4072517
NO,Norway,1980,4085620
NO,Norway,1981,4099702
NO,Norway,1982,4114787
NO,Norway,1983,4128432
NO,Norway,1984,4140099
NO,Norway,1985,4152516
NO,Norway,1986,4167354
NO,Norway,1987,4186905
NO,Norway,1988,4209488
NO,Norway,1989,4226901
NO,Norway,1990,4241473
NO,Norway,1991,4261732
NO,Norway,1992,4286401
NO,Norway,1993,4311991
NO,Norway,1994,4336613
NO,Norway,1995,4359184
NO,Norway,1996,4381336
NO,Norway,1997,4405157
NO,Norway,1998,4431464
NO,Norway,1999,4461913
NO,Norway,2000,4490967
NO,Norway,2001,4513751
NO,Norway,2002,4538159
NO,Norway,2003,4564855
NO,Norway,2004,4591910
NO,Norway,2005,4623291
NO,Norway,2006,4660677
NO,Norway,2007,4709153
NO,Norway,2008,4768212
NO,Norway,2009,4828726
NO,Norway,2010,4889252
NO,Norway,2011,4953088
NO,Norway,2012,5018573
NO,Norway,2013,5080166
NO,Norway,2014,5137429
NO,Norway,2015,5189894
NO,Norway,2016,5236151
NO,Norway,2017,5276968
NO,Norway,2018,5311916
NO,Norway,2019,5347896
NO,Norway,2020,5379475
NO,Norway,2021,5408320
NO,Norway,2022,5457127
NO,Norway,2023,5519594
NO,Norway,2024,5572272
PL,Poland,1960,29637450
PL,Poland,1961,29964000
PL,Poland,1962,30308500
PL,Poland,1963,30712000
PL,Poland,1964,31139450
PL,Poland,1965,31444950
PL,Poland,1966,31681000
PL,Poland,1967,31987155
PL,Poland,1968,32294655
PL,Poland,1969,32548300
PL,Poland,1970,32664300
PL,Poland,1971,32783500
PL,Poland,1972,33055650
PL,Poland,1973,33357200
PL,Poland,1974,33678899
PL,Poland,1975,34015199
PL,Poland,1976,34356300
PL,Poland,1977,34689050
PL,Poland,1978,34965600
PL,Poland,1979,35247217
PL,Poland,1980,35574150
PL,Poland,1981,35898587
PL,Poland,1982,36230481
PL,Poland,1983,36571808
PL,Poland,1984,36904134
PL,Poland,1985,37201885
PL,Poland,1986,37456119
PL,Poland,1987,37668045
PL,Poland,1988,37824487
PL,Poland,1989,37961529
PL,Poland,1990,38110782
PL,Poland,1991,38246193
PL,Poland,1992,38363667
PL,Poland,1993,38461408
PL,Poland,1994,38542652
PL,Poland,1995,38594998
PL,Poland,1996,38624370
PL,Poland,1997,38649660
PL,Poland,1998,38663481
PL,Poland,1999,38660271
PL,Poland,2000,38258629
PL,Poland,2001,38248076
PL,Poland,2002,38230364
PL,Poland,2003,38204570
PL,Poland,2004,38182222
PL,Poland,2005,38165445
PL,Poland,2006,38141267
PL,Poland,2007,38120560
PL,Poland,2008,38125759
PL,Poland,2009,38151603
PL,Poland,2010,38042794
PL,Poland,2011,38063255
PL,Poland,2012,38063164
PL,Poland,2013,38040196
PL,Poland,2014,38011735
PL,Poland,2015,37986412
PL,Poland,2016,37970087
PL,Poland,2017,37974826
PL,Poland,2018,37974750
PL,Poland,2019,37965475
PL,Poland,2020,37515748
PL,Poland,2021,36981559
PL,Poland,2022,36821749
PL,Poland,2023,36687353
PL,Poland,2024,36559233
PT,Portugal,1960,8857716
PT,Portugal,1961,8929316
PT,Portugal,1962,8993985
PT,Portugal,1963,9030355
PT,Portugal,1964,9035365
PT,Portugal,1965,8998595
PT,Portugal,1966,8930990
PT,Portugal,1967,8874520
PT,Portugal,1968,8836650
PT,Portugal,1969,8757705
PT,Portugal,1970,8680431
PT,Portugal,1971,8643756
PT,Portugal,1972,8630430
PT,Portugal,1973,8633100
PT,Portugal,1974,8754365
PT,Portugal,1975,9093470
PT,Portugal,1976,9355810
PT,Portugal,1977,9455675
PT,Portugal,1978,9558250
PT,Portugal,1979,9661265
PT,Portugal,1980,9766312
PT,Portugal,1981,9851362
PT,Portugal,1982,9911771
PT,Portugal,1983,9957865
PT,Portugal,1984,9996232
PT,Portugal,1985,10023613
PT,Portugal,1986,10032734
PT,Portugal,1987,10030031
PT,Portugal,1988,10019610
PT,Portugal,1989,10005000
PT,Portugal,1990,9983218
PT,Portugal,1991,9960235
PT,Portugal,1992,9952494
PT,Portugal,1993,9964675
PT,Portugal,1994,9991525
PT,Portugal,1995,10026176
PT,Portugal,1996,10063945
PT,Portugal,1997,10108977
PT,Portugal,1998,10160196
PT,Portugal,1999,10217828
PT,Portugal,2000,10289898
PT,Portugal,2001,10362722
PT,Portugal,2002,10419631
PT,Portugal,2003,10458821
PT,Portugal,2004,10483861
PT,Portugal,2005,10503330
PT,Portugal,2006,10522288
PT,Portugal,2007,10542964
PT,Portugal,2008,10558177
PT,Portugal,2009,10568247
PT,Portugal,2010,10573100
PT,Portugal,2011,10565836
PT,Portugal,2012,10531420
PT,Portugal,2013,10473991
PT,Portugal,2014,10419607
PT,Portugal,2015,10381838
PT,Portugal,2016,10356516
PT,Portugal,2017,10340124
PT,Portugal,2018,10334633
PT,Portugal,2019,10354446
PT,Portugal,2020,10373508
PT,Portugal,2021,10407707
PT,Portugal,2022,10468869
PT,Portugal,2023,10553546
PT,Portugal,2024,10694681
RO,Romania,1960,18406905
RO,Romania,1961,18555250
RO,Romania,1962,18676550
RO,Romania,1963,18797850
RO,Romania,1964,18919126
RO,Romania,1965,19031576
RO,Romania,1966,19215450
RO,Romania,1967,19534242
RO,Romania,1968,19799831
RO,Romania,1969,20009141
RO,Romania,1970,20250398
RO,Romania,1971,20461567
RO,Romania,1972,20657957
RO,Romania,1973,20835681
RO,Romania,1974,21029429
RO,Romania,1975,21293583
RO,Romania,1976,21551634
RO,Romania,1977,21756096
RO,Romania,1978,21951464
RO,Romania,1979,22090488
RO,Romania,1980,22207282
RO,Romania,1981,22353070
RO,Romania,1982,22475741
RO,Romania,1983,22560478
RO,Romania,1984,22640547
RO,Romania,1985,22732999
RO,Romania,1986,22836841
RO,Romania,1987,22949430
RO,Romania,1988,23057662
RO,Romania,1989,23161458
RO,Romania,1990,23201835
RO,Romania,1991,23001155
RO,Romania,1992,22794284
RO,Romania,1993,22763280
RO,Romania,1994,22730211
RO,Romania,1995,22684270
RO,Romania,1996,22619004
RO,Romania,1997,22553978
RO,Romania,1998,22507344
RO,Romania,1999,22472040
RO,Romania,2000,22442971
RO,Romania,2001,22131970
RO,Romania,2002,21730496
RO,Romania,2003,21574326
RO,Romania,2004,21451748
RO,Romania,2005,21319685
RO,Romania,2006,21193760
RO,Romania,2007,20882982
RO,Romania,2008,20537875
RO,Romania,2009,20367487
RO,Romania,2010,20246871
RO,Romania,2011,20147528
RO,Romania,2012,20058035
RO,Romania,2013,19983693
RO,Romania,2014,19908979
RO,Romania,2015,19815616
RO,Romania,2016,19702267
RO,Romania,2017,19588715
RO,Romania,2018,19473970
RO,Romania,2019,19371648
RO,Romania,2020,19265250
RO,Romania,2021,19122380
RO,Romania,2022,19049163
RO,Romania,2023,19061402
RO,Romania,2024,19055364
RS,Serbia,1995,7625357
RS,Serbia,1996,7617794
RS,Serbia,1997,7596501
RS,Serbia,1998,7567745
RS,Serbia,1999,7540401
RS,Serbia,2000,7516346
RS,Serbia,2001,7503433
RS,Serbia,2002,7496522
RS,Serbia,2003,7480591
RS,Serbia,2004,7463157
RS,Serbia,2005,7440769
RS,Serbia,2006,7411569
RS,Serbia,2007,7381579
RS,Serbia,2008,7350222
RS,Serbia,2009,7320807
RS,Serbia,2010,7291436
RS,Serbia,2011,7234099
RS,Serbia,2012,7199077
RS,Serbia,2013,7164132
RS,Serbia,2014,7130576
RS,Serbia,2015,7095383
RS,Serbia,2016,7058322
RS,Serbia,2017,7020858
RS,Serbia,2018,6982604
RS,Serbia,2019,6945235
RS,Serbia,2020,6899126
RS,Serbia,2021,6834326
RS,Serbia,2022,6719151
RS,Serbia,2023,6623183
RS,Serbia,2024,6586476
RU,Russia,1996,148160126
RU,Russia,1997,147915373
RU,Russia,1998,147670780
RU,Russia,1999,147214777
RU,Russia,2000,146596870
RU,Russia,2001,145976473
RU,Russia,2002,145408033
RU,Russia,2003,144667468
RU,Russia,2004,143821212
RU,Russia,2005,143113885
RU,Russia,2006,142487260
RU,Russia,2007,142114903
RU,Russia,2008,141956409
RU,Russia,2009,141909244
RU,Russia,2010,142385523
RU,Russia,2011,142956460
SE,Sweden,1960,7484656
SE,Sweden,1961,7519998
SE,Sweden,1962,7561588
SE,Sweden,1963,7604328
SE,Sweden,1964,7661354
SE,Sweden,1965,7733853
SE,Sweden,1966,7807797
SE,Sweden,1967,7867931
SE,Sweden,1968,7912273
SE,Sweden,1969,7968072
SE,Sweden,1970,8042801
SE,Sweden,1971,8098334
SE,Sweden,1972,8122300
SE,Sweden,1973,8136312
SE,Sweden,1974,8159955
SE,Sweden,1975,8192437
SE,Sweden,1976,8222286
SE,Sweden,1977,8251540
SE,Sweden,1978,8275599
SE,Sweden,1979,8293678
SE,Sweden,1980,8310531
SE,Sweden,1981,8320503
SE,Sweden,1982,8325263
SE,Sweden,1983,8329033
SE,Sweden,1984,8336605
SE,Sweden,1985,8350386
SE,Sweden,1986,8369829
SE,Sweden,1987,8397804
SE,Sweden,1988,8436489
SE,Sweden,1989,8492964
SE,Sweden,1990,8558835
SE,Sweden,1991,8617375
SE,Sweden,1992,8668067
SE,Sweden,1993,8718561
SE,Sweden,1994,8780745
SE,Sweden,1995,8826939
SE,Sweden,1996,8840998
SE,Sweden,1997,8846062
SE,Sweden,1998,8850974
SE,Sweden,1999,8857874
SE,Sweden,2000,8872109
SE,Sweden,2001,8895960
SE,Sweden,2002,8924958
SE,Sweden,2003,8958229
SE,Sweden,2004,8993531
SE,Sweden,2005,9029572
SE,Sweden,2006,9080505
SE,Sweden,2007,9148092
SE,Sweden,2008,9219637
SE,Sweden,2009,9298515
SE,Sweden,2010,9378126
SE,Sweden,2011,9449213
SE,Sweden,2012,9519374
SE,Sweden,2013,9600379
SE,Sweden,2014,9696110
SE,Sweden,2015,9799186
SE,Sweden,2016,9923085
SE,Sweden,2017,10057698
SE,Sweden,2018,10175214
SE,Sweden,2019,10278887
SE,Sweden,2020,10353442
SE,Sweden,2021,10415811
SE,Sweden,2022,10486941
SE,Sweden,2023,10536632
SE,Sweden,2024,10569709
SI,Slovenia,1960,1584720
SI,Slovenia,1961,1594131
SI,Slovenia,1962,1603649
SI,Slovenia,1963,1616971
SI,Slovenia,1964,1632114
SI,Slovenia,1965,1649160
SI,Slovenia,1966,1669905
SI,Slovenia,1967,1689528
SI,Slovenia,1968,1704546
SI,Slovenia,1969,1713874
SI,Slovenia,1970,1724891
SI,Slovenia,1971,1738335
SI,Slovenia,1972,1752233
SI,Slovenia,1973,1766697
SI,Slovenia,1974,1776132
SI,Slovenia,1975,1793581
SI,Slovenia,1976,1820249
SI,Slovenia,1977,1842377
SI,Slovenia,1978,1862548
SI,Slovenia,1979,1882599
SI,Slovenia,1980,1901315
SI,Slovenia,1981,1906531
SI,Slovenia,1982,1910334
SI,Slovenia,1983,1922321
SI,Slovenia,1984,1932154
SI,Slovenia,1985,1941641
SI,Slovenia,1986,1965964
SI,Slovenia,1987,1989776
SI,Slovenia,1988,1995196
SI,Slovenia,1989,1996351
SI,Slovenia,1990,1998161
SI,Slovenia,1991,1999429
SI,Slovenia,1992,1996498
SI,Slovenia,1993,1991746
SI,Slovenia,1994,1989443
SI,Slovenia,1995,1989872
SI,Slovenia,1996,1988628
SI,Slovenia,1997,1985956
SI,Slovenia,1998,1981629
SI,Slovenia,1999,1983045
SI,Slovenia,2000,1988925
SI,Slovenia,2001,1992060
SI,Slovenia,2002,1994530
SI,Slovenia,2003,1995733
SI,Slovenia,2004,1997012
SI,Slovenia,2005,2000474
SI,Slovenia,2006,2006868
SI,Slovenia,2007,2018122
SI,Slovenia,2008,2021316
SI,Slovenia,2009,2039669
SI,Slovenia,2010,2048583
SI,Slovenia,2011,2052843
SI,Slovenia,2012,2057159
SI,Slovenia,2013,2059953
SI,Slovenia,2014,2061980
SI,Slovenia,2015,2063531
SI,Slovenia,2016,2065042
SI,Slovenia,2017,2066388
SI,Slovenia,2018,2073894
SI,Slovenia,2019,2088385
SI,Slovenia,2020,2102419
SI,Slovenia,2021,2108079
SI,Slovenia,2022,2112076
SI,Slovenia,2023,2120461
SI,Slovenia,2024,2127400
SK,Slovakia,1960,4068095
SK,Slovakia,1961,4191667
SK,Slovakia,1962,4238188
SK,Slovakia,1963,4282017
SK,Slovakia,1964,4327341
SK,Slovakia,1965,4370983
SK,Slovakia,1966,4411666
SK,Slovakia,1967,4449367
SK,Slovakia,1968,4483915
SK,Slovakia,1969,4518607
SK,Slovakia,1970,4538223
SK,Slovakia,1971,4557449
SK,Slovakia,1972,4596622
SK,Slovakia,1973,4641445
SK,Slovakia,1974,4689623
SK,Slovakia,1975,4739105
SK,Slovakia,1976,4789507
SK,Slovakia,1977,4840501
SK,Slovakia,1978,4890125
SK,Slovakia,1979,4938973
SK,Slovakia,1980,4979815
SK,Slovakia,1981,5016105
SK,Slovakia,1982,5055099
SK,Slovakia,1983,5091971
SK,Slovakia,1984,5127097
SK,Slovakia,1985,5161768
SK,Slovakia,1986,5193838
SK,Slovakia,1987,5222840
SK,Slovakia,1988,5250596
SK,Slovakia,1989,5275942
SK,Slovakia,1990,5299187
SK,Slovakia,1991,5303294
SK,Slovakia,1992,5305016
SK,Slovakia,1993,5325305
SK,Slovakia,1994,5346331
SK,Slovakia,1995,5361999
SK,Slovakia,1996,5373361
SK,Slovakia,1997,5383291
SK,Slovakia,1998,5390516
SK,Slovakia,1999,5396020
SK,Slovakia,2000,5388720
SK,Slovakia,2001,5378867
SK,Slovakia,2002,5376912
SK,Slovakia,2003,5373374
SK,Slovakia,2004,5372280
SK,Slovakia,2005,5372807
SK,Slovakia,2006,5373054
SK,Slovakia,2007,5374622
SK,Slovakia,2008,5379233
SK,Slovakia,2009,5386406
SK,Slovakia,2010,5391428
SK,Slovakia,2011,5398384
SK,Slovakia,2012,5407579
SK,Slovakia,2013,5413393
SK,Slovakia,2014,5418649
SK,Slovakia,2015,5423801
SK,Slovakia,2016,5430798
SK,Slovakia,2017,5439232
SK,Slovakia,2018,5446771
SK,Slovakia,2019,5454147
SK,Slovakia,2020,5458827
SK,Slovakia,2021,5447247
SK,Slovakia,2022,5431752
SK,Slovakia,2023,5426740
SK,Slovakia,2024,5422069
SM,San Marino,2004,29457
SM,San Marino,2005,29836
SM,San Marino,2006,30184
SM,San Marino,2007,31211
SM,San Marino,2008,31662
SM,San Marino,2011,32620
SM,San Marino,2012,33469
SM,San Marino,2013,33041
SM,San Marino,2014,32655
SM,San Marino,2015,32897
SM,San Marino,2016,33101
SM,San Marino,2017,33825
SM,San Marino,2018,34522
SM,San Marino,2019,34663
SM,San Marino,2020,34770
SM,San Marino,2021,34252
SM,San Marino,2022,33755
TR,Türkiye,1960,27437520
TR,Türkiye,1961,28095138
TR,Türkiye,1962,28798871
TR,Türkiye,1963,29551064
TR,Türkiye,1964,30354298
TR,Türkiye,1965,31134215
TR,Türkiye,1966,31886523
TR,Türkiye,1967,32683665
TR,Türkiye,1968,33527788
TR,Türkiye,1969,34421243
TR,Türkiye,1970,35293835
TR,Türkiye,1971,36144637
TR,Türkiye,1972,37045548
TR,Türkiye,1973,37999493
TR,Türkiye,1974,39009662
TR,Türkiye,1975,39905363
TR,Türkiye,1976,40691975
TR,Türkiye,1977,41549286
TR,Türkiye,1978,42481691
TR,Türkiye,1979,43494200
TR,Türkiye,1980,44522298
TR,Türkiye,1981,45554479
TR,Türkiye,1982,46647978
TR,Türkiye,1983,47806069
TR,Türkiye,1984,49032324
TR,Türkiye,1985,50179253
TR,Türkiye,1986,51243380
TR,Türkiye,1987,52372399
TR,Türkiye,1988,53570114
TR,Türkiye,1989,54840677
TR,Türkiye,1990,56104381
TR,Türkiye,1991,57274564
TR,Türkiye,1992,58396821
TR,Türkiye,1993,59518813
TR,Türkiye,1994,60641322
TR,Türkiye,1995,61770601
TR,Türkiye,1996,62911139
TR,Türkiye,1997,64063168
TR,Türkiye,1998,65214119
TR,Türkiye,1999,66337994
TR,Türkiye,2000,65809463
TR,Türkiye,2001,65166331
TR,Türkiye,2002,66002506
TR,Türkiye,2003,66794551
TR,Türkiye,2004,67598736
TR,Türkiye,2005,68435380
TR,Türkiye,2006,69295253
TR,Türkiye,2007,70158112
TR,Türkiye,2008,71051678
TR,Türkiye,2009,72039206
TR,Türkiye,2010,73142150
TR,Türkiye,2011,74223629
TR,Türkiye,2012,75175827
TR,Türkiye,2013,76147624
TR,Türkiye,2014,77181884
TR,Türkiye,2015,78218479
TR,Türkiye,2016,79277962
TR,Türkiye,2017,80312698
TR,Türkiye,2018,81407204
TR,Türkiye,2019,82579440
TR,Türkiye,2020,83384680
TR,Türkiye,2021,84147318
TR,Türkiye,2022,84979913
TR,Türkiye,2023,85325965
TR,Türkiye,2024,85518661
UA,Ukraine,1996,50637073
UA,Ukraine,1997,50186765
UA,Ukraine,1998,49759148
UA,Ukraine,1999,49329879
UA,Ukraine,2000,48889280
UA,Ukraine,2001,48452256
UA,Ukraine,2002,48032005
UA,Ukraine,2003,47632594
UA,Ukraine,2004,47271271
UA,Ukraine,2005,46924816
UA,Ukraine,2006,46607431
UA,Ukraine,2007,46329000
UA,Ukraine,2008,46077834
UA,Ukraine,2009,45872976
UA,Ukraine,2010,45690386
UA,Ukraine,2011,45525731
UA,Ukraine,2012,45412987
UA,Ukraine,2013,45309293
UA,Ukraine,2015,42675270
UA,Ukraine,2016,42502892
UA,Ukraine,2017,42315836
UA,Ukraine,2018,42100165
UA,Ukraine,2019,41858172
UA,Ukraine,2020,41575748
UK,United Kingdom,1960,52400000
UK,United Kingdom,1961,52800000
UK,United Kingdom,1962,53250000
UK,United Kingdom,1963,53650000
UK,United Kingdom,1964,54000000
UK,United Kingdom,1965,54348050
UK,United Kingdom,1966,54648500
UK,United Kingdom,1967,54943600
UK,United Kingdom,1968,55211700
UK,United Kingdom,1969,55441750
UK,United Kingdom,1970,55663250
UK,United Kingdom,1971,55896223
UK,United Kingdom,1972,56086065
UK,United Kingdom,1973,56194527
UK,United Kingdom,1974,56229974
UK,United Kingdom,1975,56225800
UK,United Kingdom,1976,56211968
UK,United Kingdom,1977,56193492
UK,United Kingdom,1978,56196504
UK,United Kingdom,1979,56246951
UK,United Kingdom,1980,56314216
UK,United Kingdom,1981,56333829
UK,United Kingdom,1982,56313641
UK,United Kingdom,1983,56332848
UK,United Kingdom,1984,56422072
UK,United Kingdom,1985,56550268
UK,United Kingdom,1986,56681396
UK,United Kingdom,1987,56802050
UK,United Kingdom,1988,56928327
UK,United Kingdom,1989,57076711
UK,United Kingdom,1990,57247586
UK,United Kingdom,1991,57424897
UK,United Kingdom,1992,57580402
UK,United Kingdom,1993,57718614
UK,United Kingdom,1994,57865745
UK,United Kingdom,1995,58019030
UK,United Kingdom,1996,58166950
UK,United Kingdom,1997,58316954
UK,United Kingdom,1998,58487141
UK,United Kingdom,1999,58682466
UK,United Kingdom,2000,58892514
UK,United Kingdom,2001,59119673
UK,United Kingdom,2002,59370479
UK,United Kingdom,2003,59647577
UK,United Kingdom,2004,59987905
UK,United Kingdom,2005,60401206
UK,United Kingdom,2006,60846820
UK,United Kingdom,2007,61322463
UK,United Kingdom,2008,61806995
UK,United Kingdom,2009,62276270
UK,United Kingdom,2010,62766365
UK,United Kingdom,2011,63258810
UK,United Kingdom,2012,63700215
UK,United Kingdom,2013,64128273
UK,United Kingdom,2014,64602298
UK,United Kingdom,2015,65116219
UK,United Kingdom,2016,65611593
UK,United Kingdom,2017,66058859
UK,United Kingdom,2018,66460344
UK,United Kingdom,2019,66836327
XK,Kosovo*,1960,945250
XK,Kosovo*,1961,971250
XK,Kosovo*,1962,996750
XK,Kosovo*,1963,1021250
XK,Kosovo*,1964,1047000
XK,Kosovo*,1965,1074250
XK,Kosovo*,1966,1102000
XK,Kosovo*,1967,1130500
XK,Kosovo*,1968,1159500
XK,Kosovo*,1969,1189250
XK,Kosovo*,1970,1220750
XK,Kosovo*,1971,1254750
XK,Kosovo*,1972,1291250
XK,Kosovo*,1973,1329000
XK,Kosovo*,1974,1367250
XK,Kosovo*,1975,1406250
XK,Kosovo*,1976,1446250
XK,Kosovo*,1977,1486500
XK,Kosovo*,1978,1526250
XK,Kosovo*,1979,1553250
XK,Kosovo*,1980,1567750
XK,Kosovo*,1981,1593500
XK,Kosovo*,1982,1629250
XK,Kosovo*,1983,1664000
XK,Kosovo*,1984,1699250
XK,Kosovo*,1985,1735500
XK,Kosovo*,1986,1773000
XK,Kosovo*,1987,1811250
XK,Kosovo*,1988,1850000
XK,Kosovo*,1989,1889500
XK,Kosovo*,1990,1929000
XK,Kosovo*,1991,1967500
XK,Kosovo*,1992,2005500
XK,Kosovo*,1993,2042250
XK,Kosovo*,1994,2077500
XK,Kosovo*,1995,2113500
XK,Kosovo*,1996,2150250
XK,Kosovo*,2003,2000500
XK,Kosovo*,2004,2028500
XK,Kosovo*,2005,2070500
XK,Kosovo*,2006,2113354
XK,Kosovo*,2007,2139924
XK,Kosovo*,2008,2166913
XK,Kosovo*,2009,2194397
XK,Kosovo*,2010,2001144
XK,Kosovo*,2011,1787101
XK,Kosovo*,2012,1797814
XK,Kosovo*,2013,1818119
XK,Kosovo*,2014,1812788
XK,Kosovo*,2015,1788274
XK,Kosovo*,2016,1777568
XK,Kosovo*,2017,1791019
XK,Kosovo*,2018,1797086
XK,Kosovo*,2019,1788891
XK,Kosovo*,2020,1790151
XK,Kosovo*,2021,1786079
